999, 6.506344221871352
1099, 5.696594349877043
1199, 5.086177723701195
1300, 4.631218952493692
1400, 4.0886356897549225
1500, 3.6452606797256593
1600, 3.6337605190433098
1700, 3.6850938140711187
1800, 3.788510473595864
1900, 4.1322604808843915
2000, 4.342510472002091
2100, 4.9171353159612945
2200, 5.397301616720153
2300, 6.013843356051733
2400, 6.414718148673387
2500, 6.790217750302095
2600, 7.257259415732161
2700, 7.97925941551395
2800, 8.291384414290745
2900, 8.829842746070883
3000, 9.315134369090595
3100, 9.878509367780971
3200, 10.695634336474773
3300, 10.997676002023963
3400, 11.427592667217125
3500, 11.911592666209373
3600, 12.252384329654815
3700, 12.470550995484098
3800, 12.76250932709366
3900, 13.316634326270766

